feature,importance,importance_stddev,market,test_rows,test_week,train_rows
team_plays_mean_5,0.004155434463153629,0.025104930586808124,rushing_attempts,104,11,782
qb_strength_mean_5,0.0013217695806876152,0.010961499343503938,rushing_attempts,104,11,782
home,-0.0024891395612415047,0.01807410516268088,rushing_attempts,104,11,782
season_week,0.0,0.0,rushing_attempts,104,11,782
game_total,0.0,0.0,rushing_attempts,104,11,782
team_spread,0.0,0.0,rushing_attempts,104,11,782
implied_team_total,0.0,0.0,rushing_attempts,104,11,782
history_games,0.03416642359588975,0.01050941627458828,rushing_attempts,117,13,981
rolling_mean_3,0.19395215739640675,0.05695221460533516,rushing_attempts,117,13,981
rolling_mean_5,0.20886556267487374,0.09059909468721972,rushing_attempts,117,13,981
rolling_mean_all,0.23873001434764082,0.06485558658813155,rushing_attempts,117,13,981
rolling_std_5,0.02289805867710566,0.015234333993038342,rushing_attempts,117,13,981
rolling_std_all,0.03363353508221465,0.013463170601756391,rushing_attempts,117,13,981
last_value,0.08976477962549403,0.030091155662343078,rushing_attempts,117,13,981
recent_form_delta,0.009549946866998393,0.010729949054647109,rushing_attempts,117,13,981
zero_rate,0.0,0.0,rushing_attempts,117,13,981
usage_mean_3,0.7201000186849644,0.14472909437126769,rushing_attempts,117,13,981
usage_mean_all,0.21914610832619824,0.056473200836824326,rushing_attempts,117,13,981
team_market_mean_5,-0.0040599497607452404,0.0179454169649141,rushing_attempts,117,13,981
opponent_allowed_mean_5,0.01955482134320059,0.01937138831548793,rushing_attempts,117,13,981
team_plays_mean_5,-0.02055135912906305,0.01668210755437326,rushing_attempts,117,13,981
qb_strength_mean_5,0.015141449681620145,0.014444952270695444,rushing_attempts,117,13,981
home,0.0045093493777950576,0.005445027657323571,rushing_attempts,117,13,981
season_week,0.0,0.0,rushing_attempts,117,13,981
game_total,0.0,0.0,rushing_attempts,117,13,981
team_spread,0.0,0.0,rushing_attempts,117,13,981
implied_team_total,0.0,0.0,rushing_attempts,117,13,981
history_games,0.05055612898305846,0.021046929301640892,rushing_attempts,118,15,1190
rolling_mean_3,0.09003827361854828,0.054194132236928684,rushing_attempts,118,15,1190
rolling_mean_5,0.09178460681989664,0.05259221324528281,rushing_attempts,118,15,1190
rolling_mean_all,0.12815164753704708,0.053399468238327426,rushing_attempts,118,15,1190
rolling_std_5,-0.010748008619997584,0.008165311901235902,rushing_attempts,118,15,1190
rolling_std_all,-0.010867758215708002,0.01838032434235434,rushing_attempts,118,15,1190
last_value,-0.007681124434004705,0.03173705034723282,rushing_attempts,118,15,1190
recent_form_delta,0.03161961362768535,0.011248316518661117,rushing_attempts,118,15,1190
zero_rate,0.0,0.0,rushing_attempts,118,15,1190
usage_mean_3,0.3560477773874223,0.07016694431728868,rushing_attempts,118,15,1190
