actual_stat,american_odds,baseline_edge,baseline_probability,bookmaker,candidate_edge,canonical_player_id,decimal_odds,decision,distribution,explanation_key,game_id,grade,line,market,model_probability,nested_configuration,nested_threshold,no_vig_market_probability,opponent,player_name,policy_expected_value,policy_probability,predicted_mean,predicted_variance,probability_bucket,profit_units,promotion_eligible,push_probability,research_only,residual_adjustment,residual_model_status,residual_probability,season,side,team,week
11.0,150.0,-0.37115748502994017,0.0001,fanatics,0.5279119523293605,4689334,2.5,BET,student_t,espn-401772872|4689334|receiving_yards,espn-401772872,WIN,10.5,receiving_yards,0.8991694373593007,residual_half_life_9,0.03,0.37125748502994016,CAR,Malik Heath,0.04700233948946497,0.418800935795786,26.94309403476605,208.69627752865495,80-90%,1.5,False,0.0,True,0.04754345076584582,READY_WALK_FORWARD,0.418800935795786,2025,OVER,GB,9
16.0,-110.0,-0.38009655455291225,0.1117,betmgm,0.43121275226453515,4887558,1.9090909090909092,BET,student_t,espn-401772872|4887558|rushing_yards,espn-401772872,LOSS,28.5,rushing_yards,0.9230093068174474,residual_half_life_9,0.03,0.49179655455291227,CAR,Emanuel Wilson,0.06687535443343506,0.5588394713698945,46.42884509682688,190.03341149407922,90-100%,-1.0,False,0.0,True,0.06704291681698227,READY_WALK_FORWARD,0.5588394713698945,2025,OVER,GB,9
16.0,-105.0,-0.38108250298923874,0.096,williamhill_us,0.43605070970903653,4887558,1.9523809523809523,BET,student_t,espn-401772872|4887558|rushing_yards,espn-401772872,LOSS,29.5,rushing_yards,0.9131332126982753,residual_half_life_9,0.03,0.47708250298923877,CAR,Emanuel Wilson,0.07321295040293241,0.5496944380112581,46.42884509682688,190.03341149407922,90-100%,-1.0,False,0.0,True,0.07261193502201929,READY_WALK_FORWARD,0.5496944380112581,2025,OVER,GB,9
16.0,100.0,-0.3819465346534653,0.0834,fanatics,0.4366680604766403,4887558,2.0,BET,student_t,espn-401772872|4887558|rushing_yards,espn-401772872,LOSS,30.5,rushing_yards,0.9020145951301056,residual_half_life_9,0.03,0.4653465346534653,CAR,Emanuel Wilson,0.05907545201701714,0.5295377260085086,46.42884509682688,190.03341149407922,90-100%,-1.0,False,0.0,True,0.06419119135504325,READY_WALK_FORWARD,0.5295377260085086,2025,OVER,GB,9
9.0,-112.0,-0.3351,0.1649,fanduel,0.3520676566151516,15864,1.8928571428571428,BET,student_t,espn-401772873|15864|rushing_yards,espn-401772873,LOSS,9.5,rushing_yards,0.8520676566151516,residual_half_life_9,0.03,0.5,JAX,Geno Smith,0.039360435829560836,0.5490960793061831,17.19884315888392,72.54695683304756,80-90%,-1.0,False,0.0,True,0.049096079306183094,READY_WALK_FORWARD,0.5490960793061831,2025,OVER,LV,9
9.0,100.0,-0.3448465346534653,0.1205,fanatics,0.3563903796702581,15864,2.0,BET,student_t,espn-401772873|15864|rushing_yards,espn-401772873,LOSS,10.5,rushing_yards,0.8217369143237234,residual_half_life_9,0.03,0.4653465346534653,JAX,Geno Smith,0.06849248636710525,0.5342462431835526,17.19884315888392,72.54695683304756,80-90%,-1.0,False,0.0,True,0.06889970853008731,READY_WALK_FORWARD,0.5342462431835526,2025,OVER,LV,9
6.0,-115.0,0.5,1.0,betmgm,0.46518696239762525,4239944,1.8695652173913042,BET,student_t,espn-401772873|4239944|receiving_yards,espn-401772873,WIN,20.5,receiving_yards,0.9651869623976252,residual_half_life_9,0.03,0.5,LV,Hunter Long,0.05020290112324671,0.5617364354845273,8.091837316242891,48.4365086210273,90-100%,0.8695652173913043,False,0.0,True,0.06173643548452734,READY_WALK_FORWARD,0.5617364354845273,2025,UNDER,JAX,9
0.0,104.0,-0.3091754646840148,0.1497,betrivers,-0.2096247436190563,4360310,2.04,PASS,poisson,espn-401772873|4360310|passing_tds,espn-401772873,LOSS,1.5,passing_tds,0.2492507210649585,residual_half_life_9,0.03,0.4588754646840148,LV,Trevor Lawrence,0.055478465545554356,0.5173914046791933,0.9592403585034268,0.7830812518069896,20-30%,-1.0,False,0.0,True,0.05851593999517851,READY_WALK_FORWARD,0.5173914046791933,2025,OVER,JAX,9
127.0,-110.0,-0.49179655455291227,0.0,betmgm,0.1779180284792411,4432665,1.9090909090909092,BET,student_t,espn-401772873|4432665|receiving_yards,espn-401772873,WIN,54.5,receiving_yards,0.6697145830321534,residual_half_life_9,0.03,0.49179655455291227,JAX,Brock Bowers,0.033615796720373015,0.5414177982821001,63.08226696243015,564.432223861861,60-70%,0.9090909090909091,False,0.0,True,0.04962124372918786,READY_WALK_FORWARD,0.5414177982821001,2025,OVER,LV,9
4.0,160.0,-0.1645443946188341,0.1942,betmgm,-0.08265840239751776,12483,2.6,PASS,poisson,espn-401772874|12483|passing_tds,espn-401772874,WIN,2.5,passing_tds,0.27608599222131636,residual_half_life_9,0.03,0.3587443946188341,NO,Matthew Stafford,0.0693282095297919,0.4112800805883815,1.825013389844744,1.8310620238170743,20-30%,1.6,False,0.0,True,0.052535685969547385,READY_WALK_FORWARD,0.4112800805883815,2025,OVER,LAR,9
4.0,135.0,-0.1255285974499089,0.2752,betmgm,0.45131436782927653,12483,2.35,BET,negative_binomial,espn-401772874|12483|rushing_attempts,espn-401772874,WIN,2.5,rushing_attempts,0.8520429652791854,residual_half_life_9,0.03,0.4007285974499089,NO,Matthew Stafford,0.14385383802155383,0.486746314051725,4.958226396038022,5.754125047656323,80-90%,1.35,False,0.0,True,0.08601771660181612,READY_WALK_FORWARD,0.486746314051725,2025,OVER,LAR,9
-4.0,118.0,0.40752443674176775,0.8408,fanduel,0.5604858622503064,12483,2.1799999999999997,BET,student_t,espn-401772874|12483|rushing_yards,espn-401772874,LOSS,0.5,rushing_yards,0.9937614255085386,residual_half_life_9,0.03,0.43327556325823224,NO,Matthew Stafford,0.14204905445547322,0.5238757130529694,21.501302076769985,50.59199423394275,90-100%,-1.0,False,0.0,True,0.09060014979473718,READY_WALK_FORWARD,0.5238757130529694,2025,OVER,LAR,9
16.0,-105.0,-0.46539543147208123,0.0143,fanatics,0.44339208848140116,16731,1.9523809523809523,BET,student_t,espn-401772874|16731|receiving_yards,espn-401772874,WIN,10.5,receiving_yards,0.9230875199534824,residual_half_life_9,0.03,0.4796954314720812,LAR,Brandin Cooks,0.030659351637270627,0.5278986923020167,29.00093256828545,202.16446828943302,90-100%,0.9523809523809523,False,0.0,True,0.04820326082993548,READY_WALK_FORWARD,0.5278986923020167,2025,OVER,NO,9
3.0,110.0,-0.44565987261146495,0.0002,bovada,0.52810307419267,3054850,2.1,BET,student_t,espn-401772874|3054850|receiving_yards,espn-401772874,LOSS,16.5,receiving_yards,0.973962946804135,residual_half_life_9,0.03,0.4458598726114649,LAR,Alvin Kamara,0.03502459449115081,0.4928688545195956,46.917055363234944,239.54660076658928,90-100%,-1.0,False,0.0,True,0.04700898190813069,READY_WALK_FORWARD,0.4928688545195956,2025,OVER,NO,9
57.0,-103.0,0.5224570545829041,0.9998,betonlineag,0.41108703941471686,4361370,1.970873786407767,BET,student_t,espn-401772874|4361370|receiving_yards,espn-401772874,WIN,59.5,receiving_yards,0.8884299848318127,residual_half_life_9,0.03,0.4773429454170958,LAR,Chris Olave,0.03247804844385016,0.5238681723631358,39.99476479379768,328.0285591846516,80-90%,0.970873786407767,False,0.0,True,0.046525226946039944,READY_WALK_FORWARD,0.5238681723631358,2025,UNDER,NO,9
1.0,215.0,-0.2926165362368152,0.0,fanatics,0.40356152944481866,4682652,3.15,BET,student_t,espn-401772874|4682652|receiving_yards,espn-401772874,LOSS,10.5,receiving_yards,0.6961780656816339,residual_half_life_9,0.03,0.2926165362368152,LAR,Devin Neal,0.03503748378303262,0.32858332818508973,17.807232771399587,296.9968654310272,60-70%,-1.0,False,0.0,True,0.03596679194827451,READY_WALK_FORWARD,0.32858332818508973,2025,OVER,NO,9
3.0,105.0,-0.4553079696394686,0.0001,betmgm,0.32657031392265834,4682652,2.05,BET,negative_binomial,espn-401772874|4682652|rushing_attempts,espn-401772874,LOSS,3.5,rushing_attempts,0.781978283562127,residual_half_life_9,0.03,0.4554079696394686,LAR,Devin Neal,0.07312768187687202,0.5234769179887181,5.360438657410582,5.176584925770615,70-80%,-1.0,False,0.0,True,0.06806894834924948,READY_WALK_FORWARD,0.5234769179887181,2025,OVER,NO,9
11.0,-120.0,-0.5096214574898786,0.0005,fanatics,0.3860633215262036,4682652,1.8333333333333335,BET,student_t,espn-401772874|4682652|rushing_yards,espn-401772874,WIN,10.5,rushing_yards,0.8961847790160822,residual_half_life_9,0.03,0.5101214574898786,LAR,Devin Neal,0.04815385657536969,0.5717202854047471,27.26339772025867,223.78463135929974,80-90%,0.8333333333333334,False,0.0,True,0.06159882791486848,READY_WALK_FORWARD,0.5717202854047471,2025,OVER,NO,9
51.0,-112.0,-0.4992,0.0008,fanduel,0.35738957817396044,4426348,1.8928571428571428,BET,student_t,espn-401772926|4426348|rushing_yards,espn-401772926,WIN,40.5,rushing_yards,0.8573895781739604,residual_half_life_9,0.03,0.5,SEA,Jayden Daniels,0.05705432590110826,0.5584437948156799,61.26975287871764,502.40785386381083,80-90%,0.8928571428571429,False,0.0,True,0.05844379481567985,READY_WALK_FORWARD,0.5584437948156799,2025,OVER,WAS,9
51.0,-110.0,-0.48927854251012154,0.0006,bovada,0.3569014383810146,4426348,1.9090909090909092,BET,student_t,espn-401772926|4426348|rushing_yards,espn-401772926,WIN,41.5,rushing_yards,0.8467799808911362,residual_half_life_9,0.03,0.48987854251012153,SEA,Jayden Daniels,0.046764893825224696,0.5483054205751177,61.26975287871764,502.40785386381083,80-90%,0.9090909090909091,False,0.0,True,0.058426878064996135,READY_WALK_FORWARD,0.5483054205751177,2025,OVER,WAS,9
129.0,-111.0,0.5051597457277306,1.0,betonlineag,0.4932796913048546,4430878,1.900900900900901,BET,student_t,espn-401772926|4430878|receiving_yards,espn-401772926,LOSS,100.5,receiving_yards,0.988119945577124,residual_half_life_9,0.03,0.4948402542722694,WAS,Jaxon Smith-Njigba,0.03529819779946075,0.5446355448139343,58.73971221663303,282.28384329897676,90-100%,-1.0,False,0.0,True,0.04979529054166487,READY_WALK_FORWARD,0.5446355448139343,2025,UNDER,SEA,9
19.0,100.0,-0.4693877551020409,0.0,bovada,0.4363769567285738,4567048,2.0,BET,student_t,espn-401772926|4567048|receiving_yards,espn-401772926,WIN,5.5,receiving_yards,0.9057647118306147,residual_half_life_9,0.03,0.4693877551020409,WAS,Kenneth Walker III,0.049894524205911894,0.524947262102956,24.119113850118037,249.38485129413448,90-100%,1.0,False,0.0,True,0.055559507000915054,READY_WALK_FORWARD,0.524947262102956,2025,OVER,SEA,9
19.0,170.0,-0.34277198211624443,0.0,fanatics,0.49913227869497506,4567048,2.7,BET,student_t,espn-401772926|4567048|receiving_yards,espn-401772926,WIN,10.5,receiving_yards,0.8419042608112195,residual_half_life_9,0.03,0.34277198211624443,WAS,Kenneth Walker III,0.0463882006383286,0.38755118542160316,24.119113850118037,249.38485129413448,80-90%,1.7,False,0.0,True,0.04477920330535873,READY_WALK_FORWARD,0.38755118542160316,2025,OVER,SEA,9
2.0,190.0,-0.26225978456014365,0.0609,fanduel,0.5804390509343951,4567048,2.9,BET,negative_binomial,espn-401772926|4567048|receptions,espn-401772926,WIN,1.5,receptions,0.9035988354945388,residual_half_life_9,0.03,0.32315978456014366,WAS,Kenneth Walker III,0.0581059146619729,0.3648641085041286,3.935739882700536,3.4907849672437186,90-100%,1.9,False,0.0,True,0.04170432394398493,READY_WALK_FORWARD,0.3648641085041286,2025,OVER,SEA,9
11.0,-145.0,-0.512840127388535,0.0413,bovada,0.17236647981790532,4567048,1.6896551724137931,BET,negative_binomial,espn-401772926|4567048|rushing_attempts,espn-401772926,LOSS,12.5,rushing_attempts,0.7265066072064403,residual_half_life_9,0.03,0.554140127388535,WAS,Kenneth Walker III,0.03861285654730112,0.6146892416300354,15.277888337831806,19.06946981116882,70-80%,-1.0,False,0.0,True,0.060549114241500335,READY_WALK_FORWARD,0.6146892416300354,2025,OVER,SEA,9
5.0,-102.0,-0.4672423169750604,0.0046,fanduel,0.19552363780176052,3916387,1.9803921568627452,BET,negative_binomial,espn-401772943|3916387|rushing_attempts,espn-401772943,LOSS,6.5,rushing_attempts,0.6673659547768209,residual_half_life_9,0.03,0.4718423169750604,MIA,Lamar Jackson,0.04247704896482829,0.526399301952537,7.845282814356016,7.317022725549807,60-70%,-1.0,False,0.0,True,0.05455698497747663,READY_WALK_FORWARD,0.526399301952537,2025,OVER,BAL,9
22.0,-109.0,-0.4936802190857384,0.0,draftkings,0.4103283518535889,3929785,1.9174311926605505,BET,student_t,espn-401772943|3929785|receiving_yards,espn-401772943,WIN,19.5,receiving_yards,0.9040085709393273,residual_half_life_9,0.03,0.4936802190857384,BAL,Nick Westbrook-Ikhine,0.04099671227775359,0.5429121609486849,41.47211959512095,353.94341365335134,90-100%,0.9174311926605505,False,0.0,True,0.04923194186294649,READY_WALK_FORWARD,0.5429121609486849,2025,OVER,MIA,9
82.0,145.0,0.6160482461945731,0.9999,bovada,0.4615598485361353,4372016,2.45,BET,student_t,espn-401772943|4372016|receiving_yards,espn-401772943,LOSS,62.5,receiving_yards,0.8454116023415622,residual_half_life_9,0.03,0.3838517538054269,BAL,Jaylen Waddle,0.043389550243432384,0.42587328581364586,48.558008380995226,253.04109407523228,80-90%,-1.0,False,0.0,True,0.042021532008218954,READY_WALK_FORWARD,0.42587328581364586,2025,UNDER,MIA,9
5.0,-108.0,0.1636152709359605,0.6513,betonlineag,0.2720476688267295,4429615,1.925925925925926,BET,negative_binomial,espn-401772943|4429615|receptions,espn-401772943,WIN,5.5,receptions,0.759732397890769,residual_half_life_9,0.03,0.4876847290640395,MIA,Zay Flowers,0.03002759254660131,0.5348220192068891,4.010179506832334,5.750710624808104,70-80%,0.9259259259259259,False,0.0,True,0.04713729014284962,READY_WALK_FORWARD,0.5348220192068891,2025,UNDER,BAL,9
11.0,-108.0,-0.4537948783610755,0.0302,betrivers,0.25097336397900655,4596334,1.925925925925926,BET,student_t,espn-401772943|4596334|rushing_yards,espn-401772943,LOSS,14.5,rushing_yards,0.7349682423400821,residual_half_life_9,0.03,0.4839948783610755,MIA,Keaton Mitchell,0.03333676415928161,0.5365402429288577,20.075869291874977,113.98158376965489,70-80%,-1.0,False,0.0,True,0.05254536456778219,READY_WALK_FORWARD,0.5365402429288577,2025,OVER,BAL,9
13.0,-112.0,-0.3479,0.1521,fanduel,0.25084699545484235,4047646,1.8928571428571428,BET,student_t,espn-401772630|4047646|receiving_yards,espn-401772630,LOSS,56.5,receiving_yards,0.7508469954548423,residual_half_life_9,0.03,0.5,GB,A.J. Brown,0.030121550492433258,0.5442151587507195,70.02635677867504,572.683498247254,70-80%,-1.0,False,0.0,True,0.04421515875071946,READY_WALK_FORWARD,0.5442151587507195,2025,OVER,PHI,10
4.0,-120.0,-0.014571190674437906,0.5,draftkings,0.17540749887014606,4241478,1.8333333333333335,BET,negative_binomial,espn-401772630|4241478|receptions,espn-401772630,LOSS,4.5,receptions,0.689978689544584,residual_half_life_9,0.03,0.5145711906744379,GB,DeVonta Smith,0.03958032878168016,0.5670438156990982,5.818948617016921,4.688359246764187,60-70%,-1.0,False,0.0,True,0.052472625024660324,READY_WALK_FORWARD,0.5670438156990982,2025,OVER,PHI,10
23.0,-105.0,0.5246062992125984,1.0,betmgm,0.49682350309286344,4428085,1.9523809523809523,BET,student_t,espn-401772630|4428085|receiving_yards,espn-401772630,WIN,29.5,receiving_yards,0.9722172038802651,residual_half_life_9,0.03,0.4753937007874017,PHI,Luke Musgrave,0.054884620851696986,0.5403067570216009,12.147644977484063,81.32986642513555,90-100%,0.9523809523809523,False,0.0,True,0.06491305623419924,READY_WALK_FORWARD,0.5403067570216009,2025,UNDER,GB,10
38.0,-112.0,-0.5,0.0,fanduel,0.3680454497885183,4428850,1.8928571428571428,BET,student_t,espn-401772630|4428850|receiving_yards,espn-401772630,WIN,25.5,receiving_yards,0.8680454497885183,residual_half_life_9,0.03,0.5,PHI,Dontayvion Wicks,0.03647958211410379,0.5475741188527341,37.88747645215139,161.5788543963561,80-90%,0.8928571428571429,False,0.0,True,0.047574118852734104,READY_WALK_FORWARD,0.5475741188527341,2025,OVER,GB,10
1.0,100.0,-0.26808775510204086,0.2013,betmgm,0.376762452868603,4887558,2.0,BET,negative_binomial,espn-401772630|4887558|rushing_attempts,espn-401772630,LOSS,5.5,rushing_attempts,0.8461502079706439,residual_half_life_9,0.03,0.4693877551020409,PHI,Emanuel Wilson,0.09746852618337942,0.5487342630916897,8.645962054439961,9.68127616673947,80-90%,-1.0,False,0.0,True,0.07934650798964882,READY_WALK_FORWARD,0.5487342630916897,2025,OVER,GB,10
2.0,-112.0,-0.14700000000000002,0.353,fanduel,0.41652803206206124,4887558,1.8928571428571428,BET,student_t,espn-401772630|4887558|rushing_yards,espn-401772630,LOSS,19.5,rushing_yards,0.9165280320620612,residual_half_life_9,0.03,0.5,PHI,Emanuel Wilson,0.0711705591367191,0.5659014274684554,36.264076246714666,179.28502346848995,90-100%,-1.0,False,0.0,True,0.0659014274684554,READY_WALK_FORWARD,0.5659014274684554,2025,OVER,GB,10
2.0,100.0,-0.1504465346534653,0.3149,betmgm,0.4401516144835751,4887558,2.0,BET,student_t,espn-401772630|4887558|rushing_yards,espn-401772630,LOSS,20.5,rushing_yards,0.9054981491370404,residual_half_life_9,0.03,0.4653465346534653,PHI,Emanuel Wilson,0.08978531286859193,0.544892656434296,36.264076246714666,179.28502346848995,90-100%,-1.0,False,0.0,True,0.07954612178083065,READY_WALK_FORWARD,0.544892656434296,2025,OVER,GB,10
7.0,-140.0,-0.29419203036053126,0.2504,betmgm,0.3433929504791804,3917792,1.7142857142857144,BET,negative_binomial,espn-401772636|3917792|rushing_attempts,espn-401772636,WIN,3.5,rushing_attempts,0.8879849808397117,residual_half_life_9,0.03,0.5445920303605313,ATL,Daniel Jones,0.03538121855128323,0.6039723774882485,6.497598115400305,5.952145098094339,80-90%,0.7142857142857143,False,0.0,True,0.059380347127717226,READY_WALK_FORWARD,0.6039723774882485,2025,OVER,IND,10
7.0,130.0,-0.2917582132564841,0.1117,fanatics,0.372601240981545,3917792,2.3,BET,negative_binomial,espn-401772636|3917792|rushing_attempts,espn-401772636,WIN,4.5,rushing_attempts,0.7760594542380291,residual_half_life_9,0.03,0.4034582132564841,ATL,Daniel Jones,0.0714013516417904,0.46582667462686544,6.497598115400305,5.952145098094339,70-80%,1.3,False,0.0,True,0.06236846137038132,READY_WALK_FORWARD,0.46582667462686544,2025,OVER,IND,10
53.0,-120.0,-0.0972214574898786,0.4129,betmgm,0.40184206682775403,3917792,1.8333333333333335,BET,student_t,espn-401772636|3917792|rushing_yards,espn-401772636,WIN,11.5,rushing_yards,0.9119635243176326,residual_half_life_9,0.03,0.5101214574898786,ATL,Daniel Jones,0.04065278561030766,0.5676287921510769,31.433879865637966,266.9736744761361,90-100%,0.8333333333333334,False,0.0,True,0.057507334661198284,READY_WALK_FORWARD,0.5676287921510769,2025,OVER,IND,10
53.0,-109.0,-0.1300802190857384,0.3636,draftkings,0.40886784826249495,3917792,1.9174311926605505,BET,student_t,espn-401772636|3917792|rushing_yards,espn-401772636,WIN,12.5,rushing_yards,0.9025480673482333,residual_half_life_9,0.03,0.4936802190857384,ATL,Daniel Jones,0.09243997536021897,0.5697414225562865,31.433879865637966,266.9736744761361,90-100%,0.9174311926605505,False,0.0,True,0.07606120347054807,READY_WALK_FORWARD,0.5697414225562865,2025,OVER,IND,10
17.0,-112.0,-0.4999,0.0001,fanduel,0.4738124548682686,4040655,1.8928571428571428,BET,student_t,espn-401772636|4040655|receiving_yards,espn-401772636,LOSS,33.5,receiving_yards,0.9738124548682686,residual_half_life_9,0.03,0.5,IND,Darnell Mooney,0.059476184195664694,0.559723267122238,70.26725249952419,351.3167219120008,90-100%,-1.0,False,0.0,True,0.059723267122237966,READY_WALK_FORWARD,0.559723267122238,2025,OVER,ATL,10
1.0,152.0,-0.0606214907838768,0.3141,fanduel,0.06728832754757569,4360423,2.52,BET,poisson,espn-401772636|4360423|passing_tds,espn-401772636,LOSS,1.5,passing_tds,0.4420098183314525,residual_half_life_9,0.03,0.3747214907838768,IND,Michael Penix Jr.,0.030785903221155153,0.40904202508776,1.4995077080253474,1.100167824022285,40-50%,-1.0,False,0.0,True,0.03432053430388321,READY_WALK_FORWARD,0.40904202508776,2025,OVER,ATL,10
177.0,110.0,0.39004012738853505,0.8359,bovada,0.4087843925400791,4360423,2.1,BET,student_t,espn-401772636|4360423|passing_yards,espn-401772636,WIN,232.5,passing_yards,0.854644265151544,residual_half_life_9,0.03,0.4458598726114649,IND,Michael Penix Jr.,0.030975783477300123,0.4909408492749048,193.23104478230766,1842.6478714514567,80-90%,1.1,False,0.0,True,0.04508097666343985,READY_WALK_FORWARD,0.4909408492749048,2025,UNDER,ATL,10
11.0,-110.0,0.08432145748987852,0.5742,fanatics,0.3378718162504897,4373626,1.9090909090909092,BET,negative_binomial,espn-401772636|4373626|rushing_attempts,espn-401772636,WIN,5.5,rushing_attempts,0.8277503587606112,residual_half_life_9,0.03,0.48987854251012153,IND,Tyler Allgeier,0.09359587727304075,0.5728359357144499,8.226470526254284,8.280631077549119,80-90%,0.9090909090909091,False,0.0,True,0.08295739320432838,READY_WALK_FORWARD,0.5728359357144499,2025,OVER,ATL,10
