feature,importance,importance_stddev,market,test_rows,test_week,train_rows
home,0.004916723559163216,0.0022961737884151946,rushing_attempts,217,11,1880
season_week,0.022559104551371778,0.013337794656361798,rushing_attempts,217,11,1880
game_total,0.0,0.0,rushing_attempts,217,11,1880
team_spread,0.0,0.0,rushing_attempts,217,11,1880
implied_team_total,0.0,0.0,rushing_attempts,217,11,1880
history_games,0.0328638748329209,0.018431548095066787,rushing_attempts,221,13,2318
rolling_mean_3,0.14473781908492186,0.034841968487882055,rushing_attempts,221,13,2318
rolling_mean_5,0.16959413104407411,0.02327950315471,rushing_attempts,221,13,2318
rolling_mean_all,0.23772510074040545,0.036906433808104606,rushing_attempts,221,13,2318
rolling_std_5,0.04101417370378942,0.014859562417018218,rushing_attempts,221,13,2318
rolling_std_all,0.01443657167956829,0.028335923023705505,rushing_attempts,221,13,2318
last_value,0.12446484398877918,0.029013571251345883,rushing_attempts,221,13,2318
recent_form_delta,0.012036240618055504,0.009541164884181602,rushing_attempts,221,13,2318
zero_rate,5.056218291521475e-05,0.0,rushing_attempts,221,13,2318
usage_mean_3,1.0654601044107597,0.14272650977053888,rushing_attempts,221,13,2318
usage_mean_all,0.3019362162907388,0.049969007733384224,rushing_attempts,221,13,2318
team_market_mean_5,0.01333640127018434,0.01013091298905274,rushing_attempts,221,13,2318
opponent_allowed_mean_5,0.04876397046082372,0.026603071555133247,rushing_attempts,221,13,2318
team_plays_mean_5,-0.010091718770657732,0.007642892773391768,rushing_attempts,221,13,2318
qb_strength_mean_5,0.031273453090510994,0.004733260680851034,rushing_attempts,221,13,2318
home,-0.006723334191612196,0.004240302471412073,rushing_attempts,221,13,2318
season_week,-0.004796935077600395,0.010846694961994538,rushing_attempts,221,13,2318
game_total,0.0,0.0,rushing_attempts,221,13,2318
team_spread,0.0,0.0,rushing_attempts,221,13,2318
implied_team_total,0.0,0.0,rushing_attempts,221,13,2318
history_games,0.02240000879710502,0.01612721373333277,rushing_attempts,239,15,2743
rolling_mean_3,0.08775209730346889,0.020614263959233936,rushing_attempts,239,15,2743
rolling_mean_5,0.16767021584207153,0.0427807728989774,rushing_attempts,239,15,2743
