feature,importance,importance_stddev,market,test_rows,test_week,train_rows
rolling_mean_5,0.3345389539168863,0.230252319436741,rushing_yards,106,11,767
rolling_mean_all,0.7298768552270118,0.42137147107214973,rushing_yards,106,11,767
rolling_std_5,0.1559750710026691,0.09928801721650955,rushing_yards,106,11,767
rolling_std_all,0.029374041835080078,0.29764785516194686,rushing_yards,106,11,767
last_value,0.305408953032984,0.16372055127942345,rushing_yards,106,11,767
recent_form_delta,0.16003624674321415,0.12600594500118034,rushing_yards,106,11,767
zero_rate,0.014239092439073887,0.010059571862878801,rushing_yards,106,11,767
usage_mean_3,2.0784646168112646,0.8196414636779094,rushing_yards,106,11,767
usage_mean_all,-0.3489585456089891,0.0863994842864047,rushing_yards,106,11,767
team_market_mean_5,-0.033795133088626986,0.1500552611663654,rushing_yards,106,11,767
opponent_allowed_mean_5,0.12490753560675998,0.2359875075924725,rushing_yards,106,11,767
team_plays_mean_5,0.025497310099445513,0.11491420120940733,rushing_yards,106,11,767
qb_strength_mean_5,0.15232650990896915,0.12150794543017009,rushing_yards,106,11,767
home,0.13499724850981848,0.04181605142337923,rushing_yards,106,11,767
season_week,0.0,0.0,rushing_yards,106,11,767
game_total,0.0,0.0,rushing_yards,106,11,767
team_spread,0.0,0.0,rushing_yards,106,11,767
implied_team_total,0.0,0.0,rushing_yards,106,11,767
history_games,0.07363378206546436,0.04788707686067428,rushing_yards,96,13,993
rolling_mean_3,0.6058292300842727,0.14128360894718006,rushing_yards,96,13,993
rolling_mean_5,0.3248820846430192,0.05021439996906642,rushing_yards,96,13,993
rolling_mean_all,1.360450596129429,0.19765686468806332,rushing_yards,96,13,993
rolling_std_5,0.08601547888627863,0.06939002526953944,rushing_yards,96,13,993
rolling_std_all,0.34611728076872444,0.16302913761762866,rushing_yards,96,13,993
last_value,0.1785930404075433,0.08583353244855786,rushing_yards,96,13,993
recent_form_delta,0.15181937296455175,0.1559393796844208,rushing_yards,96,13,993
zero_rate,-0.057342869464748605,0.01584368353470672,rushing_yards,96,13,993
usage_mean_3,2.541188441254263,0.37085238334896725,rushing_yards,96,13,993
usage_mean_all,0.7527116381120041,0.10718209175994471,rushing_yards,96,13,993
team_market_mean_5,0.04992115060090434,0.08421062753707928,rushing_yards,96,13,993
opponent_allowed_mean_5,-0.017677982123699466,0.21013838639126037,rushing_yards,96,13,993
team_plays_mean_5,-0.021598695919765376,0.05945704723362546,rushing_yards,96,13,993
qb_strength_mean_5,0.07227777804489044,0.059566912350501995,rushing_yards,96,13,993
home,-0.012282392847317424,0.028281992882568524,rushing_yards,96,13,993
season_week,0.0,0.0,rushing_yards,96,13,993
game_total,0.0,0.0,rushing_yards,96,13,993
team_spread,0.0,0.0,rushing_yards,96,13,993
implied_team_total,0.0,0.0,rushing_yards,96,13,993
history_games,-0.01585284636967401,0.11806381937227908,rushing_yards,116,15,1194
rolling_mean_3,0.6262458139892623,0.19733794815130842,rushing_yards,116,15,1194
rolling_mean_5,0.24629496089874295,0.12802744778374886,rushing_yards,116,15,1194
rolling_mean_all,0.9034025889618966,0.24092476285014466,rushing_yards,116,15,1194
rolling_std_5,-0.06226159264337028,0.06807315997499082,rushing_yards,116,15,1194
rolling_std_all,0.09097582900213937,0.14502541784960582,rushing_yards,116,15,1194
last_value,0.41319831002531443,0.07803356041487479,rushing_yards,116,15,1194
recent_form_delta,-0.00040958626243536855,0.0778744051054439,rushing_yards,116,15,1194
zero_rate,0.001296028635728419,0.0026389306829219254,rushing_yards,116,15,1194
usage_mean_3,1.3319974532407897,0.4271996977377025,rushing_yards,116,15,1194
usage_mean_all,0.532059793982004,0.11148915424809759,rushing_yards,116,15,1194
team_market_mean_5,-0.11279339756607314,0.08772248112822457,rushing_yards,116,15,1194
opponent_allowed_mean_5,0.29461662023296853,0.14596747026330273,rushing_yards,116,15,1194
team_plays_mean_5,0.07231252569605288,0.07184933704778823,rushing_yards,116,15,1194
qb_strength_mean_5,-0.05219091937162261,0.044342480363116374,rushing_yards,116,15,1194
home,-0.047733443835921464,0.015157362826361343,rushing_yards,116,15,1194
season_week,0.0,0.0,rushing_yards,116,15,1194
game_total,0.0,0.0,rushing_yards,116,15,1194
team_spread,0.0,0.0,rushing_yards,116,15,1194
implied_team_total,0.0,0.0,rushing_yards,116,15,1194
history_games,0.011693836087680865,0.08581561894980554,rushing_yards,123,17,1433
rolling_mean_3,0.0914391729314957,0.12368847198110254,rushing_yards,123,17,1433
rolling_mean_5,0.2894054726087333,0.14612468945402637,rushing_yards,123,17,1433
rolling_mean_all,0.6904060408913161,0.20850504734315056,rushing_yards,123,17,1433
rolling_std_5,-0.03417681471777456,0.04845117478517307,rushing_yards,123,17,1433
rolling_std_all,0.23531876035268554,0.07057319075323983,rushing_yards,123,17,1433
last_value,0.5429826484704016,0.16640358208797026,rushing_yards,123,17,1433
recent_form_delta,0.1892895229053245,0.06881536113330364,rushing_yards,123,17,1433
zero_rate,0.0036573467695887986,0.02421554526670383,rushing_yards,123,17,1433
usage_mean_3,1.4045801700962428,0.24080922145653924,rushing_yards,123,17,1433
usage_mean_all,0.08742133888816213,0.12606658435784138,rushing_yards,123,17,1433
team_market_mean_5,0.14795759966631222,0.05661617474044834,rushing_yards,123,17,1433
opponent_allowed_mean_5,-0.33667407872447586,0.21508372932623868,rushing_yards,123,17,1433
team_plays_mean_5,-0.09705962810267935,0.0592236963864963,rushing_yards,123,17,1433
qb_strength_mean_5,0.03406840641286664,0.06706890292272401,rushing_yards,123,17,1433
home,-0.050758741965949386,0.027603350449810403,rushing_yards,123,17,1433
season_week,0.0,0.0,rushing_yards,123,17,1433
game_total,0.0,0.0,rushing_yards,123,17,1433
team_spread,0.0,0.0,rushing_yards,123,17,1433
implied_team_total,0.0,0.0,rushing_yards,123,17,1433
history_games,-0.018140821270544193,0.08956037188967397,rushing_yards,112,18,1556
rolling_mean_3,0.1498163573349096,0.11056342761423153,rushing_yards,112,18,1556
rolling_mean_5,0.051449820828086246,0.09419660662207215,rushing_yards,112,18,1556
rolling_mean_all,0.5115837015838934,0.32841547265528614,rushing_yards,112,18,1556
rolling_std_5,0.07182940352305067,0.05254284075854374,rushing_yards,112,18,1556
rolling_std_all,0.19816970464470246,0.09915700827569467,rushing_yards,112,18,1556
last_value,0.12458743422263723,0.10387987685804675,rushing_yards,112,18,1556
recent_form_delta,-0.06320410487787527,0.09193291615233264,rushing_yards,112,18,1556
zero_rate,0.030726015589239354,0.028908756846494396,rushing_yards,112,18,1556
usage_mean_3,1.4050633203569256,0.43306446619398437,rushing_yards,112,18,1556
usage_mean_all,0.3881164325340144,0.16547100877719748,rushing_yards,112,18,1556
team_market_mean_5,-0.12045565465462715,0.06294418912698817,rushing_yards,112,18,1556
opponent_allowed_mean_5,-0.2912432858012629,0.2284646118846779,rushing_yards,112,18,1556
team_plays_mean_5,0.0603020423644665,0.10356046321249646,rushing_yards,112,18,1556
qb_strength_mean_5,-0.016964780563695568,0.0839215771991519,rushing_yards,112,18,1556
home,-0.00826028814494748,0.021751204946058245,rushing_yards,112,18,1556
season_week,0.0,0.0,rushing_yards,112,18,1556
game_total,0.0,0.0,rushing_yards,112,18,1556
team_spread,0.0,0.0,rushing_yards,112,18,1556
implied_team_total,0.0,0.0,rushing_yards,112,18,1556
history_games,-0.0021001395981170567,0.0035637266912977787,receptions,222,9,1178
rolling_mean_3,-0.01441664921594299,0.006384759818446095,receptions,222,9,1178
rolling_mean_5,-0.002919978663821654,0.011150073161997606,receptions,222,9,1178
rolling_mean_all,-0.008111359001259765,0.008980362561583988,receptions,222,9,1178
rolling_std_5,-0.0006660941251630081,0.009235126211432418,receptions,222,9,1178
rolling_std_all,-0.0031856678865322063,0.0034506522360699507,receptions,222,9,1178
last_value,-0.007022882950449061,0.0036188255960727597,receptions,222,9,1178
recent_form_delta,-0.014604019472897089,0.0034331364415836276,receptions,222,9,1178
zero_rate,-0.011741764279618616,0.005324091282050799,receptions,222,9,1178
usage_mean_3,0.019754373435070027,0.024598865174828746,receptions,222,9,1178
usage_mean_all,0.021983379294108252,0.014680805272709149,receptions,222,9,1178
team_market_mean_5,-0.009208240741351893,0.0036434774516664807,receptions,222,9,1178
opponent_allowed_mean_5,-0.006556626963899826,0.004698519691058335,receptions,222,9,1178
team_plays_mean_5,0.008265513166224103,0.006011005555442427,receptions,222,9,1178
qb_strength_mean_5,-0.013205008782878247,0.005066916735011123,receptions,222,9,1178
home,-0.0007038495346952889,0.0019332768915595179,receptions,222,9,1178
season_week,0.0,0.0,receptions,222,9,1178
game_total,0.0,0.0,receptions,222,9,1178
team_spread,0.0,0.0,receptions,222,9,1178
implied_team_total,0.0,0.0,receptions,222,9,1178
history_games,0.0017251525311693604,0.004626466017322314,receptions,214,11,1613
rolling_mean_3,0.025234414549670924,0.009651259249873015,receptions,214,11,1613
rolling_mean_5,-0.0014658412319420665,0.007643227185825715,receptions,214,11,1613
rolling_mean_all,0.0328350560592499,0.018381967070820102,receptions,214,11,1613
rolling_std_5,-0.004937103654387531,0.012990582507454822,receptions,214,11,1613
rolling_std_all,-0.010301214204260134,0.005266580954934914,receptions,214,11,1613
last_value,0.0015562453530121533,0.0008208914811210698,receptions,214,11,1613
recent_form_delta,-0.01057717002386709,0.009325326024967896,receptions,214,11,1613
zero_rate,-0.008913798122274441,0.003129023976974192,receptions,214,11,1613
usage_mean_3,0.00529408170585226,0.006770701300861832,receptions,214,11,1613
usage_mean_all,0.08934267591434693,0.031289745250942386,receptions,214,11,1613
team_market_mean_5,0.0004123594641336048,0.003833021920621867,receptions,214,11,1613
opponent_allowed_mean_5,-0.0023725047931601128,0.008556453707812215,receptions,214,11,1613
team_plays_mean_5,0.0036912752680540615,0.004263056790211127,receptions,214,11,1613
qb_strength_mean_5,0.0058119947864152975,0.008247448060322028,receptions,214,11,1613
home,0.0024637093874893433,0.002655174561992389,receptions,214,11,1613
season_week,0.0,0.0,receptions,214,11,1613
game_total,0.0,0.0,receptions,214,11,1613
team_spread,0.0,0.0,receptions,214,11,1613
implied_team_total,0.0,0.0,receptions,214,11,1613
history_games,0.01326081012016278,0.008409210422479127,receptions,196,13,2074
rolling_mean_3,0.026800618124225295,0.015026628394805439,receptions,196,13,2074
rolling_mean_5,0.02881596479584996,0.007539322726159899,receptions,196,13,2074
rolling_mean_all,0.10257846160973157,0.028133636665102213,receptions,196,13,2074
rolling_std_5,0.003457676296216361,0.0073078127313844195,receptions,196,13,2074
rolling_std_all,-0.0032681883347750683,0.004325904962541639,receptions,196,13,2074
last_value,0.016716877775793337,0.008177561201384872,receptions,196,13,2074
recent_form_delta,0.00036999372405266406,0.010990507445750633,receptions,196,13,2074
zero_rate,-0.0029647214460261752,0.0012863102944100236,receptions,196,13,2074
usage_mean_3,0.03859648014645769,0.011729031252455115,receptions,196,13,2074
usage_mean_all,0.08666837298840564,0.019259861179825154,receptions,196,13,2074
team_market_mean_5,0.009241818441882366,0.002846363382773406,receptions,196,13,2074
opponent_allowed_mean_5,-0.004789126512099484,0.0059438596127413205,receptions,196,13,2074
team_plays_mean_5,-0.0026596737911459114,0.006650824093961203,receptions,196,13,2074
qb_strength_mean_5,0.0010254889080552943,0.005504449975378479,receptions,196,13,2074
home,0.0017077947996581243,0.002796890145376153,receptions,196,13,2074
season_week,0.0,0.0,receptions,196,13,2074
game_total,0.0,0.0,receptions,196,13,2074
team_spread,0.0,0.0,receptions,196,13,2074
implied_team_total,0.0,0.0,receptions,196,13,2074
history_games,-0.0030442751191231744,0.0040139393496962305,receptions,259,15,2495
rolling_mean_3,0.0019955500928281467,0.005839528958984995,receptions,259,15,2495
rolling_mean_5,0.004180266753794948,0.005592620757653302,receptions,259,15,2495
rolling_mean_all,0.09208571985931169,0.017392387598887556,receptions,259,15,2495
rolling_std_5,0.0019023655773063642,0.005971184590559266,receptions,259,15,2495
rolling_std_all,0.00392347010734242,0.00255809405436046,receptions,259,15,2495
last_value,0.007003557097233104,0.005230398292128231,receptions,259,15,2495
recent_form_delta,-0.007077378663780998,0.002908703865027719,receptions,259,15,2495
zero_rate,0.00138641327918676,0.0026140580004674536,receptions,259,15,2495
usage_mean_3,0.0053567452509043715,0.010210702898316881,receptions,259,15,2495
usage_mean_all,0.04143993611546137,0.013690711818242305,receptions,259,15,2495
team_market_mean_5,0.0023473802601678972,0.0034633082954620385,receptions,259,15,2495
opponent_allowed_mean_5,0.00256743238537509,0.004083485404310773,receptions,259,15,2495
team_plays_mean_5,-0.005351845066813343,0.005244296521607294,receptions,259,15,2495
qb_strength_mean_5,0.000866088417038835,0.0039511270897232605,receptions,259,15,2495
home,0.004633070638222136,0.0010879140590535747,receptions,259,15,2495
season_week,0.0,0.0,receptions,259,15,2495
game_total,0.0,0.0,receptions,259,15,2495
team_spread,0.0,0.0,receptions,259,15,2495
implied_team_total,0.0,0.0,receptions,259,15,2495
history_games,-0.011206816150888744,0.0097386855688565,receptions,239,17,3003
rolling_mean_3,-0.00254524545111372,0.009060140532267258,receptions,239,17,3003
rolling_mean_5,0.008726180760164848,0.006634635125082928,receptions,239,17,3003
rolling_mean_all,0.06155813662670475,0.02827980361748418,receptions,239,17,3003
rolling_std_5,0.005972083353830149,0.005669424337243069,receptions,239,17,3003
rolling_std_all,0.0123050890225334,0.001312876221092792,receptions,239,17,3003
last_value,-0.00047617779155118,0.003410746113166624,receptions,239,17,3003
recent_form_delta,-0.006564319885704694,0.004998696317313045,receptions,239,17,3003
zero_rate,-0.0009707395396118202,0.0018366825093397473,receptions,239,17,3003
usage_mean_3,0.0019220424830010074,0.005025501471491074,receptions,239,17,3003
usage_mean_all,0.02602364418524661,0.014285739186664904,receptions,239,17,3003
team_market_mean_5,0.0028471438083623292,0.005027240027653008,receptions,239,17,3003
opponent_allowed_mean_5,-0.008975731259638709,0.005565886045368577,receptions,239,17,3003
team_plays_mean_5,0.001458762473745523,0.0042752789973091385,receptions,239,17,3003
qb_strength_mean_5,-0.006889101858051338,0.003937126125555512,receptions,239,17,3003
home,-0.003124130387711599,0.0022427687132957194,receptions,239,17,3003
season_week,0.0,0.0,receptions,239,17,3003
game_total,0.0,0.0,receptions,239,17,3003
team_spread,0.0,0.0,receptions,239,17,3003
implied_team_total,0.0,0.0,receptions,239,17,3003
history_games,0.006507087227408137,0.00824670528882889,receptions,234,18,3242
rolling_mean_3,0.014818808364880365,0.006596263302195771,receptions,234,18,3242
rolling_mean_5,-0.007788519390136983,0.008339542867838232,receptions,234,18,3242
rolling_mean_all,0.03794100711230315,0.015230421339996275,receptions,234,18,3242
rolling_std_5,-0.011645301531121888,0.006600723289657034,receptions,234,18,3242
rolling_std_all,-0.0056621760069227815,0.0016116463975778088,receptions,234,18,3242
last_value,0.00605845613791729,0.006029101270933486,receptions,234,18,3242
recent_form_delta,-0.005164065965503761,0.003851477206762705,receptions,234,18,3242
zero_rate,0.0016522452548139554,0.002985146325332947,receptions,234,18,3242
usage_mean_3,0.02681067654785214,0.010334982654520554,receptions,234,18,3242
usage_mean_all,0.028491764168869206,0.014069705446335427,receptions,234,18,3242
team_market_mean_5,0.0001840128784435624,0.0012171684809939066,receptions,234,18,3242
opponent_allowed_mean_5,0.010277061261295772,0.00388129499351706,receptions,234,18,3242
team_plays_mean_5,-0.003678391925036539,0.004860607649981875,receptions,234,18,3242
qb_strength_mean_5,-0.0006952839264664945,0.0057629688354866706,receptions,234,18,3242
home,-0.0006453177687322676,0.002136353647458376,receptions,234,18,3242
season_week,0.0,0.0,receptions,234,18,3242
game_total,0.0,0.0,receptions,234,18,3242
team_spread,0.0,0.0,receptions,234,18,3242
implied_team_total,0.0,0.0,receptions,234,18,3242
history_games,0.30887852613873007,0.06179483253820617,receiving_yards,222,9,1178
rolling_mean_3,0.00633733571789179,0.0547144754009435,receiving_yards,222,9,1178
rolling_mean_5,0.04286081718249477,0.1056258064407742,receiving_yards,222,9,1178
rolling_mean_all,-0.010535263501669334,0.18903414491268936,receiving_yards,222,9,1178
rolling_std_5,-0.12566945182637995,0.043962527316887566,receiving_yards,222,9,1178
rolling_std_all,-0.01894123098316669,0.04391225510995879,receiving_yards,222,9,1178
last_value,0.03132163745965357,0.0544655246602271,receiving_yards,222,9,1178
recent_form_delta,-0.2839305738564931,0.10302945359220744,receiving_yards,222,9,1178
zero_rate,-0.003033326355494381,0.056414835919603654,receiving_yards,222,9,1178
usage_mean_3,0.5461976274594698,0.2892320362069383,receiving_yards,222,9,1178
usage_mean_all,0.7723771322147798,0.24427113323916808,receiving_yards,222,9,1178
team_market_mean_5,0.004773299422055288,0.13008766563054167,receiving_yards,222,9,1178
opponent_allowed_mean_5,0.07834288579854984,0.10024467379877618,receiving_yards,222,9,1178
team_plays_mean_5,-0.14132514190721465,0.02331763914562348,receiving_yards,222,9,1178
qb_strength_mean_5,0.02492906259459886,0.040049601137283536,receiving_yards,222,9,1178
home,0.13231716713878824,0.03047082021674239,receiving_yards,222,9,1178
season_week,0.0,0.0,receiving_yards,222,9,1178
game_total,0.0,0.0,receiving_yards,222,9,1178
team_spread,0.0,0.0,receiving_yards,222,9,1178
implied_team_total,0.0,0.0,receiving_yards,222,9,1178
history_games,-0.06478233176048036,0.04545205149451933,receiving_yards,214,11,1613
rolling_mean_3,0.43582188079396145,0.22441836581074986,receiving_yards,214,11,1613
rolling_mean_5,-0.10298040853536747,0.16240659089255194,receiving_yards,214,11,1613
rolling_mean_all,0.24004381102663075,0.21515644829551273,receiving_yards,214,11,1613
rolling_std_5,-0.04687960834851239,0.059487957831969425,receiving_yards,214,11,1613
rolling_std_all,0.20247673707871172,0.11957627159805874,receiving_yards,214,11,1613
last_value,-0.046480609051448595,0.040795593420487816,receiving_yards,214,11,1613
recent_form_delta,0.07910143993294412,0.08431185211947458,receiving_yards,214,11,1613
zero_rate,-0.02250555445103828,0.037834086307259186,receiving_yards,214,11,1613
usage_mean_3,0.48883577010583823,0.33473308940290597,receiving_yards,214,11,1613
usage_mean_all,0.5311187431778229,0.23717661978802354,receiving_yards,214,11,1613
team_market_mean_5,0.15474390076124891,0.08511945420930207,receiving_yards,214,11,1613
opponent_allowed_mean_5,0.07927251136011293,0.12791819731286455,receiving_yards,214,11,1613
team_plays_mean_5,-0.034984293180440315,0.12246875532133654,receiving_yards,214,11,1613
qb_strength_mean_5,0.11132932222257708,0.03157164179941462,receiving_yards,214,11,1613
home,0.18369472238921675,0.09783767084139479,receiving_yards,214,11,1613
season_week,0.0,0.0,receiving_yards,214,11,1613
game_total,0.0,0.0,receiving_yards,214,11,1613
team_spread,0.0,0.0,receiving_yards,214,11,1613
implied_team_total,0.0,0.0,receiving_yards,214,11,1613
history_games,0.08778543760719941,0.062026099376157134,receiving_yards,196,13,2074
rolling_mean_3,0.6438001361993223,0.12612852901288069,receiving_yards,196,13,2074
rolling_mean_5,0.32782003920930974,0.08950951779467138,receiving_yards,196,13,2074
rolling_mean_all,1.2297875767623765,0.24470168007959744,receiving_yards,196,13,2074
rolling_std_5,-0.033467550386027514,0.11336937339346564,receiving_yards,196,13,2074
rolling_std_all,0.731270831825956,0.10726701933907862,receiving_yards,196,13,2074
last_value,0.11906234102373361,0.09958132250250401,receiving_yards,196,13,2074
recent_form_delta,0.1131879379428419,0.10185461957427176,receiving_yards,196,13,2074
zero_rate,-0.02034994445938878,0.02218908136842418,receiving_yards,196,13,2074
usage_mean_3,1.4418215576425433,0.34858888103985863,receiving_yards,196,13,2074
usage_mean_all,1.7156995763860359,0.38010932153623833,receiving_yards,196,13,2074
team_market_mean_5,0.09715200661359731,0.05760785559060522,receiving_yards,196,13,2074
opponent_allowed_mean_5,0.04913383109427372,0.10554660450649264,receiving_yards,196,13,2074
team_plays_mean_5,-0.15476532765693776,0.1061880822277256,receiving_yards,196,13,2074
qb_strength_mean_5,0.01284655169696478,0.008908669386648032,receiving_yards,196,13,2074
home,0.01274494663452046,0.053047792330914924,receiving_yards,196,13,2074
season_week,0.0,0.0,receiving_yards,196,13,2074
game_total,0.0,0.0,receiving_yards,196,13,2074
team_spread,0.0,0.0,receiving_yards,196,13,2074
implied_team_total,0.0,0.0,receiving_yards,196,13,2074
history_games,0.020292685903485364,0.046772008359114416,receiving_yards,259,15,2495
rolling_mean_3,0.19924759720557644,0.07600382766478804,receiving_yards,259,15,2495
rolling_mean_5,0.3844421564736301,0.017039314591797698,receiving_yards,259,15,2495
rolling_mean_all,0.56392244997269,0.04103569934334164,receiving_yards,259,15,2495
rolling_std_5,0.191645601714373,0.13807585550417698,receiving_yards,259,15,2495
rolling_std_all,0.1721732589140011,0.18006205838030348,receiving_yards,259,15,2495
last_value,-0.07066541752404731,0.051141368950419354,receiving_yards,259,15,2495
recent_form_delta,0.006598659527460882,0.07463990046467796,receiving_yards,259,15,2495
zero_rate,0.020119428987432287,0.018815371989974437,receiving_yards,259,15,2495
usage_mean_3,1.1496474660187523,0.11648060107503412,receiving_yards,259,15,2495
usage_mean_all,0.8103414771360526,0.08356675501179622,receiving_yards,259,15,2495
team_market_mean_5,0.08936234770568988,0.09953310453061581,receiving_yards,259,15,2495
opponent_allowed_mean_5,0.1740152820180029,0.04595422910975604,receiving_yards,259,15,2495
team_plays_mean_5,0.10164003982058319,0.07800462996977414,receiving_yards,259,15,2495
qb_strength_mean_5,-0.04065712180080823,0.04355740941826197,receiving_yards,259,15,2495
home,0.05054210933538528,0.046549552653456644,receiving_yards,259,15,2495
season_week,0.0,0.0,receiving_yards,259,15,2495
game_total,0.0,0.0,receiving_yards,259,15,2495
team_spread,0.0,0.0,receiving_yards,259,15,2495
implied_team_total,0.0,0.0,receiving_yards,259,15,2495
history_games,0.07410669142157289,0.05137129422204996,receiving_yards,239,17,3003
rolling_mean_3,0.094050913072207,0.06745531586182513,receiving_yards,239,17,3003
rolling_mean_5,0.22661987272193257,0.05577115551443099,receiving_yards,239,17,3003
rolling_mean_all,0.47990847240592627,0.30168427507986867,receiving_yards,239,17,3003
rolling_std_5,0.1602755190754742,0.06908387063849737,receiving_yards,239,17,3003
rolling_std_all,-0.11732509946896741,0.11367138571252738,receiving_yards,239,17,3003
last_value,0.022902956383014584,0.10276850399051621,receiving_yards,239,17,3003
recent_form_delta,0.03243464674012202,0.04972529508310515,receiving_yards,239,17,3003
zero_rate,-0.013952762597140378,0.06026215204533842,receiving_yards,239,17,3003
usage_mean_3,0.5915979086782535,0.2636499396220337,receiving_yards,239,17,3003
usage_mean_all,0.5018585494298435,0.2818858821431012,receiving_yards,239,17,3003
team_market_mean_5,0.017619236621029443,0.06512912314430153,receiving_yards,239,17,3003
opponent_allowed_mean_5,0.031131252843578493,0.13103123207633638,receiving_yards,239,17,3003
team_plays_mean_5,0.013312912468314408,0.0413315921923824,receiving_yards,239,17,3003
qb_strength_mean_5,0.0243315395129045,0.018869124215031837,receiving_yards,239,17,3003
home,0.06352656394837766,0.05076558125120404,receiving_yards,239,17,3003
season_week,0.0,0.0,receiving_yards,239,17,3003
game_total,0.0,0.0,receiving_yards,239,17,3003
team_spread,0.0,0.0,receiving_yards,239,17,3003
implied_team_total,0.0,0.0,receiving_yards,239,17,3003
history_games,-0.10761095261965252,0.07639902475050464,receiving_yards,234,18,3242
rolling_mean_3,-0.06946909757439386,0.08561479961779903,receiving_yards,234,18,3242
rolling_mean_5,0.3374116996421897,0.16110374322988655,receiving_yards,234,18,3242
rolling_mean_all,-0.0663539771157545,0.22157021022012474,receiving_yards,234,18,3242
rolling_std_5,0.1523711788248967,0.05621356258207855,receiving_yards,234,18,3242
rolling_std_all,-0.41063556724508105,0.07445879843619116,receiving_yards,234,18,3242
last_value,-0.10124278818121368,0.05326763817879438,receiving_yards,234,18,3242
recent_form_delta,-0.038200407706258946,0.06823014860830774,receiving_yards,234,18,3242
zero_rate,0.003953071539577024,0.025392818382838783,receiving_yards,234,18,3242
usage_mean_3,0.26012257976822684,0.12189018965015024,receiving_yards,234,18,3242
usage_mean_all,0.08058014622217372,0.2422910507317802,receiving_yards,234,18,3242
team_market_mean_5,-0.07659777850973341,0.09429060148546839,receiving_yards,234,18,3242
opponent_allowed_mean_5,0.012105941069170711,0.0635450682376939,receiving_yards,234,18,3242
team_plays_mean_5,0.005533642739978006,0.0695591715455028,receiving_yards,234,18,3242
qb_strength_mean_5,-0.08162903915498702,0.02038043641950817,receiving_yards,234,18,3242
home,0.02614480613781254,0.049328712469431414,receiving_yards,234,18,3242
season_week,0.0,0.0,receiving_yards,234,18,3242
game_total,0.0,0.0,receiving_yards,234,18,3242
team_spread,0.0,0.0,receiving_yards,234,18,3242
implied_team_total,0.0,0.0,receiving_yards,234,18,3242
